song_id,language,singer,valence,arousal,genre,main_genre
english_Seven_Years,English,Norah Jones,0.57,0.85,Jazz,Jazz
english_It's_Love,English,Jill Scott,0.85,0.59,R&B,R&B
english_Interstate_Love_Song_(Acoustic),English,Stone Temple Pilots,0.86,0.72,Rock,Rock
english_River_of_Tears,English,Alessia Cara,0.3,0.4,Indie Folk,Country
english_Stand_Beside_Me,English,Jo Dee Messina,0.94,0.8,Country,Country
hindi_O_Sanam,Hindi,Lucky Ali,0.7,0.55,Indian Indie Pop,Pop
english_Humble_and_Kind,English,Tim McGraw,0.75,0.4,Country Folk,Country
hindi_Raataan_Lambiyan,Hindi,"Jubin Nautiyal, Asees Kaur",0.8,0.5,Indian Film Romantic Ballad,Pop
english_Lifetime,English,Maxwell,0.56,0.38,R&B,R&B
english_Symphony_No._7_III._Scherzo_Sehr_schnell,English,Anton Bruckner,0.75,0.44,classical,Classical
english_We_Are_Family,English,Sister Sledge,0.92,0.8,Disco Soul,R&B
english_He_Stopped_Loving_Her_Today,English,George Jones,0.1,0.2,Country Ballad,Country
english_Numb__Encore,English,Linkin Park & Jay-Z,0.6,0.85,Rap Rock,Hip-Hop
hindi_Khuda_Jaane,Hindi,KK & Shilpa Rao,0.75,0.6,Indian Film Romantic Ballad,Pop
english_Constante_Transição,English,Stupid,0.69,0.67,Jazz,Jazz
english_Mouth_(The_Stingray_Mix),English,Bush,0.71,0.75,electronic,Electronic
english_Miss_Me,English,Drake,0.75,0.45,Hip-Hop,Hip-Hop
english_Let_Me_Love_You,English,Mario,0.71,0.52,Pop R&B,R&B
english_Control,English,Secret Hero,0.52,0.63,electronic,Electronic
english_Summertime_Blues,English,Eddie Cochran,0.8,0.78,Rockabilly,Country
english_MEGATRON,English,Nicki Minaj,0.45,0.61,Hip-Hop,Hip-Hop
english_Live_Like_You_Were_Dying,English,Tim McGraw,0.62,0.63,Country,Country
english_Escapism.,English,"RAYE, 070 Shake",0.35,0.75,Alternative R&B,R&B
english_Youth,English,Daughter,0.35,0.25,Indie Pop,Pop
english_With_You,English,Chris Brown,0.87,0.48,R&B,R&B
english_Miss_Independent,English,Ne-Yo,0.92,0.82,R&B,R&B
english_Have_You_Ever,English,Brandy,0.82,0.65,R&B,R&B
english_Flava_in_Ya_Ear_Remix,English,Craig Mack,0.81,0.83,Hip-Hop,Hip-Hop
english_Artificial_Intelligence,English,Alien Produkt,0.38,0.79,electronic,Electronic
english_Mobimientos_Del_Alma,English,Earl Klugh,0.84,0.84,Jazz,Jazz
english_The_Dog_Song,English,Nellie McKay,0.87,0.71,Jazz,Jazz
english_Stupid,English,Stupid,0.67,0.68,Jazz,Jazz
english_San_Luis,English,Gregory Alan Isakov,0.55,0.28,Indie Folk,Country
english_Learning_to_Fly,English,Sheppard,0.3,0.22,Pop,Pop
english_Sympathy_for_the_Devil,English,The Rolling Stones,0.82,0.92,Rock,Rock
english_Freeze_Frame,English,The J. Geils Band,0.67,0.66,Rock,Rock
english_Life_Is_a_Highway,English,Rascal Flatts,0.46,0.39,Pop Rock,Rock
english_If_I_Can't_Have_You,English,Shawn Mendes,0.76,0.64,Pop,Pop
english_Electric_Avenue,English,Eddy Grant,0.85,0.75,Reggae,R&B
english_Headlines,English,Drake,0.7,0.83,Hip-Hop,Hip-Hop
english_All_Summer_Long,English,Douwe Eisenga,0.63,0.74,classical,Classical
english_Howlin'_for_You,English,The Black Keys,0.92,0.88,Rock,Rock
"english_So_Fresh,_So_Clean",English,OutKast,0.83,0.76,Hip-Hop,Hip-Hop
english_You're_My_Thrill,English,Billie Holiday,0.31,0.25,Jazz Ballad,Jazz
hindi_Jab_Saiyaan,Hindi,Shreya Ghoshal,0.8,0.6,Indian Film Classical Ballad,Classical
english_Attention,English,Charlie Puth,0.59,0.73,Pop,Pop
english_Paranoid,English,Black Sabbath,0.36,0.58,Heavy Metal,Rock
english_Resistor,English,Yello,0.57,0.69,electronic,Electronic
english_Ascension_(Live),English,Maxwell,0.9,0.76,R&B,R&B
english_Willow_Weep_for_Me,English,Nina Simone,0.29,0.38,Jazz,Jazz
english_Save_Room,English,John Legend,0.77,0.53,R&B,R&B
english_She_Walks_in_Beauty,English,Kalliope,0.73,0.63,electronic,Electronic
english_Blues,English,Django Reinhardt,0.2,0.25,Jazz,Jazz
english_Purple_Om,English,Dimension 5,0.41,0.35,electronic,Electronic
english_Weapon_of_Choice,English,Fatboy Slim,0.75,0.85,Big Beat,Electronic
english_茎,English,椎名林檎,0.6,0.61,electronic,Electronic
english_Complicated,English,Avril Lavigne,0.74,0.75,Pop Rock,Rock
english_You're_Makin'_Me_High,English,Toni Braxton,0.87,0.85,R&B,R&B
english_Avalanche,English,Zola Jesus,0.63,0.59,electronic,Electronic
english_Nova_bossa,English,Shakatak,0.76,0.69,Jazz,Jazz
english_Papercut,English,Linkin Park,0.51,0.49,Rap Metal,Hip-Hop
english_Down_to_the_Honkytonk,English,Jake Owen,0.98,0.92,Country,Country
english_Scary_Bolly_Dub,English,Skrillex,0.68,0.73,electronic,Electronic
english_Born_to_Run,English,Bruce Springsteen,0.8,0.85,Heartland Rock,Rock
english_East_of_the_Sun,English,Frank Sinatra,0.38,0.32,Jazz Vocal,Jazz
english_Ring_of_Fire,English,Johnny Cash,0.47,0.78,Country,Country
english_Ride_the_Wind,English,Poison,0.9,0.88,Rock,Rock
english_Lucille,English,Kenny Rogers,0.86,0.72,Country,Country
english_Country_Ain't_Never_Been_Pretty,English,Cam,0.82,0.58,Country,Country
english_Credit,English,Ariel Pink's Haunted Graffiti,0.55,0.58,pop,Pop
english_Threnody,English,Chaostar,0.54,0.6,classical,Classical
english_Walking_Wounded_(Hard_Vocal_mix),English,Everything But the Girl,0.31,0.28,electronic,Electronic
hindi_Saibo,Hindi,Shreya Ghoshal & Tochi Raina,0.8,0.3,Indian Indie Romantic Ballad,Pop
english_Sad_Song,English,Oasis,0.45,0.79,pop,Pop
english_No_Guidance,English,Chris Brown,0.9,0.82,R&B,R&B
english_Hard_to_Explain,English,The Strokes,0.3,0.28,Rock,Rock
english_Video_Games,English,Lana Del Rey,0.3,0.35,Dream Pop,Pop
english_Heartz_of_Men,English,2Pac,0.46,0.88,Hip-Hop,Hip-Hop
english_Can_We_Talk,English,Tevin Campbell,0.81,0.48,R&B,R&B
english_LaserLight,English,Jessie J,0.94,0.9,Pop,Pop
english_Contact,English,Eat Static,0.61,0.64,electronic,Electronic
english_Friends_in_Low_Places,English,Garth Brooks,0.9,0.7,Country,Country
english_Roses_(Imanbek_Remix),English,SAINt JHN,0.8,0.85,Pop Rap,Hip-Hop
english_Nothing’s_Gonna_Hurt_You_Baby,English,Cigarettes After Sex,0.45,0.3,Dream Pop,Pop
hindi_Sandese_Aate_Hain,Hindi,"Sonu Nigam, Roop Kumar Rathod",0.5,0.6,Indian Patriotic Ballad,Classical
english_We_Are_The_Night,English,Extize,0.41,0.77,electronic,Electronic
hindi_Zindagi_Kaisi_Hai_Paheli,Hindi,Manna Dey,0.7,0.5,Indian Film Philosophical Song,Classical
english_Neither_One_of_Us_(Wants_to_Be_the_First_to_Say_Goodbye),English,Gladys Knight & The Pips,0.4,0.35,R&B Soul,R&B
english_Halo_(Acoustic),English,Beyonce,0.9,0.7,R&B,R&B
hindi_Dil_Diyan_Gallan,Hindi,Atif Aslam,0.8,0.4,Indian Film Romantic Ballad,Pop
english_I'm_Down_In_the_Dumps,English,Magda Piskorczyk,0.61,0.57,Jazz,Jazz
hindi_O_Haseena_Zulfonwali,Hindi,"Asha Bhosle, Mohammed Rafi",0.8,0.9,Bollywood Rock and Roll,Rock
english_Aerials,English,System Of A Down,0.82,0.66,Alternative Metal,Rock
english_Island_Worship,English,___dREàgänN||||||,0.55,0.63,electronic,Electronic
english_Prophetic_Dream,English,Prophetic Dream,0.41,0.77,electronic,Electronic
english_Living_and_Living_Well,English,George Strait,0.86,0.6,Country,Country
english_Stravinsky_–_Pulcinella_Suite,English,Igor Stravinsky,0.72,0.68,Classical,Classical
english_Rock_and_Roll,English,Whitehouse,0.41,0.77,electronic,Electronic
english_Girl_on_Fire,English,Alicia Keys,0.94,0.84,R&B,R&B
english_Gershwin_–_Variations_on_'I_Got_Rhythm',English,George Gershwin,0.88,0.82,Classical,Classical
english_Something_Just_Like_This,English,The Chainsmokers & Coldplay,0.77,0.76,Electronic Dance Pop,Electronic
english_Sonata_No._6_in_A_major_Allegro,English,Luigi Boccherini,0.48,0.38,classical,Classical
english_No_One_Gonna_Love_You,English,Jennifer Hudson,0.67,0.57,R&B,R&B
english_I_Want_You_Back,English,NSYNC,0.76,0.58,R&B,R&B
english_Lady_Like,English,Ingrid Andress,0.84,0.64,Country,Country
english_I_Have_A_Ghost_Now_What,English,Jaga Jazzist,0.83,0.5,Jazz,Jazz
english_Creep,English,Radiohead,0.48,0.65,Alternative Rock,Rock
english_Heartbeat,English,Enrique Iglesias,0.43,0.64,Pop,Pop
english_The_Chase_Is_On,English,Hoodie Allen,0.88,0.84,Pop,Pop
english_Right_Thru_Me,English,Nicki Minaj,0.74,0.7,Hip-Hop,Hip-Hop
english_Prelude_From_Cello_Suite_#1,English,Alex de Grassi,0.83,0.53,classical,Classical
english_Raining_Blood,English,Slayer,0.47,0.54,Thrash Metal,Rock
english_Children's_Story,English,Slick Rick,0.42,0.44,Hip-Hop,Hip-Hop
english_Shoot_the_Moon,English,Norah Jones,0.94,0.96,Jazz,Jazz
english_These_Arms_of_Mine,English,Otis Redding,0.45,0.3,Country Soul,R&B
english_For_the_First_Time_in_Forever,English,Idina Menzel,0.96,0.86,Pop,Pop
english_A_Long_Walk,English,Jill Scott,0.74,0.53,R&B,R&B
english_Take_Me_There,English,Rascal Flatts,0.9,0.68,Country,Country
english_Brown_Eyed_Girl,English,Van Morrison,0.75,0.8,Folk Rock,Rock
hindi_Manjha,Hindi,Vishal Mishra,0.35,0.4,Indian Indie Folk,Country
english_The_Pusher,English,Steppenwolf,0.58,0.49,Rock,Rock
english_It's_My_Life,English,Bon Jovi,0.91,0.86,Rock,Rock
english_Otho,English,Alesia,0.41,0.77,electronic,Electronic
english_Safe_and_Sound,English,Capital Cities,0.86,0.78,Folk Pop,Pop
english_My_Maria_(Live),English,Brooks & Dunn,0.96,0.84,Country,Country
english_The_Future,English,Austra,0.79,0.87,electronic,Electronic
english_So_Gone,English,Monica,0.63,0.47,R&B,R&B
english_Snot,English,LFO,0.61,0.74,electronic,Electronic
english_And_She_Sang,English,The Puppini Sisters,0.89,0.7,Jazz,Jazz
english_1st_Impression,English,Pete Namlook,0.67,0.56,electronic,Electronic
english_Zombie,English,The Cranberries,0.81,0.8,Alternative Rock,Rock
english_1985,English,Bowling for Soup,0.96,0.8,Pop,Pop
english_Bow_Down,English,Westside Connection,0.59,0.73,West Coast Hip-Hop,Hip-Hop
hindi_O_Saki_Saki,Hindi,"Neha Kakkar, Tulsi Kumar",0.8,0.8,Bollywood Dance Pop,Pop
english_Diamonds_from_Sierra_Leone,English,Kanye West,0.87,0.86,Hip-Hop,Hip-Hop
english_She's_Gone,English,Hall & Oates,0.61,0.57,Blue-Eyed Soul,R&B
hindi_Hai_Rama,Hindi,"Hariharan, Swarnalatha",0.6,0.7,Bollywood Dance Pop,Pop
english_Road_Of_Bones,English,Acoustic Ladyland,0.73,0.72,Jazz,Jazz
english_I._Allegro_con_moto,English,Ferdinand Ries,0.81,0.62,classical,Classical
english_Hey_Ya!_Remix,English,OutKast,0.92,0.9,Hip-Hop,Hip-Hop
english_Terre_Zippy,English,Speedy J,0.57,0.66,Electronic,Electronic
english_Bank_Account,English,21 Savage,0.83,0.69,Trap Hip-Hop,Hip-Hop
english_Pretty_Girl_Rock,English,Keri Hilson,0.94,0.86,R&B,R&B
english_Alone_and_I,English,Herbie Hancock,0.77,0.5,Jazz,Jazz
english_Les_Nocturnes,English,Silicone Soul,0.34,0.28,electronic,Electronic
english_A_Milli,English,Lil Wayne,0.63,0.89,Hip-Hop,Hip-Hop
english_Judgement_Day,English,Method Man,0.58,0.51,Rap Rock,Hip-Hop
english_By_the_Way,English,Red Hot Chili Peppers,0.64,0.82,Rap Rock,Hip-Hop
english_I_Won't_Give_Up,English,Jason Mraz,0.86,0.78,Pop,Pop
english_Big_Poppa,English,The Notorious B.I.G.,0.7,0.68,Hip-Hop,Hip-Hop
english_Achy_Breaky_Heart,English,Billy Ray Cyrus,0.8,0.75,Country Pop,Country
english_Bangarang,English,Skrillex,0.75,0.95,Dubstep,Electronic
english_Are_U_Still_Down,English,Jon B.,0.88,0.74,R&B,R&B
english_Oceansong,English,Rippingtons,0.81,0.54,Jazz,Jazz
english_Hallucinate,English,Dua Lipa,0.97,0.8,Pop,Pop
english_Moon_Dust,English,Nitrous Oxide & Adam Nickey,0.59,0.44,electronic,Electronic
english_Wouldn't_Get_Far,English,The Game,0.78,0.83,Hip-Hop,Hip-Hop
english_Whitehouse_Road,English,Tyler Childers,0.78,0.66,Country,Country
english_Temperature's_Rising,English,Mobb Deep,0.5,0.8,Hip-Hop,Hip-Hop
english_Bad_Habits,English,Ed Sheeran,0.3,0.46,Dance Pop,Pop
english_Embraceable_You,English,Ella Fitzgerald,0.58,0.51,Jazz Vocal,Jazz
english_Try_Sleeping_with_a_Broken_Heart,English,Alicia Keys,0.59,0.63,R&B,R&B
english_Pretty_Little_Eyes,English,The Presets,0.7,0.83,Electronic,Electronic
english_Miracle,English,Calvin Harris & Ellie Goulding,0.7,0.67,Dance Pop,Pop
english_Traveller,English,Chris Stapleton,0.71,0.65,Country,Country
english_Surrender,English,The Brand New Heavies,0.49,0.91,Jazz,Jazz
english_Take_a_Bow,English,Rihanna,0.73,0.68,R&B,R&B
english_You_Broke_Me_First,English,Tate McRae,0.74,0.64,Pop,Pop
english_Another_One_Bites_the_Dust,English,Queen,0.63,0.74,Rock,Rock
english_How_Great_Thou_Art,English,Carrie Underwood,0.52,0.38,Christian Devotional,Classical
english_Wait_and_Bleed,English,Slipknot,0.4,0.92,Rap Metal,Hip-Hop
english_El_Chapo,English,The Game,0.62,0.9,Hip-Hop,Hip-Hop
hindi_Baju_Band_Khul_Khul_Jaye_(Live),Hindi,Girija Devi,0.53,0.41,Semi-Classical,Classical
english_Entrance,English,Keith Jarrett,0.36,0.86,Jazz,Jazz
english_Nothing_Else_Matters,English,Metallica,0.71,0.43,Heavy Metal Ballad,Rock
english_The_Thinker,English,George Benson,0.84,0.84,Jazz,Jazz
english_You_Know_How_We_Do_It,English,Ice Cube,0.75,0.6,Hip-Hop Soul,R&B
english_Wishful_Drinking,English,Ingrid Andress,0.87,0.62,Country,Country
english_Imperials,English,Ratatat,0.57,0.39,electronic,Electronic
"english_If_I_Go,_I'm_Goin",English,Gregory Alan Isakov,0.38,0.34,Indie Folk,Country
english_Jailhouse_Rock,English,Elvis Presley,0.98,0.92,Rock,Rock
english_The_Trooper,English,Iron Maiden,0.82,0.98,Rock,Rock
english_Abracadabra,English,Lady Gaga,0.69,0.82,Electropop,Electronic
english_Can_I_Keep_Him,English,Anja Garbarek,0.72,0.36,Jazz,Jazz
english_Stunt_101,English,G-Unit,0.84,0.89,Hip-Hop,Hip-Hop
english_Gravity,English,Sara Bareilles,0.72,0.69,Pop Soul,R&B
english_We_Don't_Care_[Dirty_Version],English,Audio Bullys,0.47,0.78,electronic,Electronic
english_Oceans_(Where_Feet_May_Fail),English,Hillsong United,0.6,0.4,Gospel Pop,R&B
english_Three_Pieces_in_Old_Style_for_string_orchestra_-_Second_Piece,English,Henryk Górecki,0.82,0.69,classical,Classical
english_God's_Country,English,Blake Shelton,0.84,0.72,Country,Country
english_Ev'ry_Time_We_Say_Goodbye,English,John Coltrane,0.82,0.51,Jazz,Jazz
english_Tonight's_the_Night,English,Blackstreet,0.82,0.6,R&B,R&B
hindi_Naina_Ki_Baat,Hindi,Traditional,0.5,0.37,Semi-Classical,Classical
hindi_Tere_Bina_Zindagi_Se_Koi,Hindi,Lata Mangeshkar & Kishore Kumar,0.35,0.3,Indian Film Romantic Ballad,Pop
english_Don't_Speak,English,No Doubt,0.57,0.57,Pop Rock Ballad,Rock
english_Any_Old_Time,English,Artie Shaw,0.74,0.41,Jazz,Jazz
english_Ritual,English,Hexperos,0.46,0.57,electronic,Electronic
hindi_Saiyaan,Hindi,Kailash Kher,0.5,0.45,Indian Indie Folk,Country
english_Midget,English,Jaga Jazzist,0.49,0.43,Jazz,Jazz
english_Country_Grammar,English,Nelly,0.7,0.75,Hip-Hop,Hip-Hop
english_Everybody_in_the_Place,English,Prodigy,0.6,0.76,electronic,Electronic
english_Hound_Dog,English,Elvis Presley,0.96,0.88,Rock,Rock
english_Heartbeats_(Acoustic),English,José González,0.5,0.61,Indie Pop Acoustic,Pop
english_A_Little_Bird_Told_Me,English,Evelyn Knight,0.77,0.48,Jazz,Jazz
english_Shot_at_the_Night,English,The Killers,0.79,0.7,electronic,Electronic
english_Speed_of_Sound,English,Coldplay,0.77,0.53,Pop,Pop
english_Get_Ur_Freak_On,English,Missy Elliott,0.86,0.89,Hip-Hop,Hip-Hop
hindi_Baarishein,Hindi,Anuv Jain,0.4,0.3,Indian Indie Romantic,Pop
english_Karla's_Changes,English,David Sánchez,0.8,0.93,Jazz,Jazz
english_I_Will_Wait,English,Mumford & Sons,0.76,0.7,Folk Rock,Rock
english_Second_Interlude,English,John Cage,0.85,0.42,classical,Classical
english_Player's_Ball,English,OutKast,0.86,0.78,Hip-Hop,Hip-Hop
english_Waterloo_Sunset,English,The Kinks,0.87,0.61,Baroque Pop,Pop
english_Amazing_Grace,English,Charlotte Church,0.83,0.41,Sacred Classical,Classical
english_VORTEX,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_Sidewinder,English,Lee Morgan,0.8,0.57,Soul Jazz,Jazz
english_Sorry_Not_Sorry,English,Demi Lovato,0.42,0.34,Pop,Pop
english_Some_Of_These_Days,English,"Ted Lewis & His Band, featuring Sophie Tucker",0.81,0.69,Jazz,Jazz
english_Try_It_On_You,English,The Reds,0.5,0.73,Electronic,Electronic
hindi_Kabhi_Kabhi_Aditi,Hindi,Rashid Ali,0.7,0.8,Bollywood Indie Pop,Pop
english_Love_Kills,English,Little Boots,0.57,0.66,electronic,Electronic
hindi_Kaash_Aisa,Hindi,Hariharan,0.58,0.45,Ghazal,Classical
english_Plan_B,English,Megan Thee Stallion,0.68,0.85,Hip-Hop,Hip-Hop
english_Shining_Star,English,The Manhattans,0.68,0.58,R&B,R&B
english_What_Game_Shall_We_Play_Today,English,Chick Corea & Gary Burton,0.79,0.62,Jazz,Jazz
hindi_Pehla_Nasha,Hindi,"Udit Narayan, Sadhana Sargam",0.8,0.7,Indian Film Romantic Ballad,Pop
english_Just_a_Friend,English,Biz Markie,0.92,0.8,Hip-Hop,Hip-Hop
english_I_Walk_the_Line,English,Johnny Cash,0.45,0.38,Country,Country
english_I_See_Fire,English,Hyper,0.6,0.76,electronic,Electronic
english_Trololo_Song,English,Trololo Man,0.89,0.71,Jazz,Jazz
english_No_Woman_No_Cry,English,Bob Marley,0.6,0.6,Reggae,R&B
english_To_Love_Somebody,English,Bee Gees,0.38,0.45,Blue-Eyed Soul,R&B
english_Alright_Now,English,Freeway,0.66,0.88,Hip-Hop,Hip-Hop
"english_Symphony_No._5_in_C_minor,_Op._67_IV._Allegro",English,Ludwig van Beethoven,0.89,0.67,classical,Classical
hindi_Sach_Keh_Raha_Hai_Deewana,Hindi,KK,0.2,0.35,Indian Film Sad Ballad,Classical
english_Dancing_Under_The_Closed_Eyes_Of_Paradise,English,Elend,0.48,0.53,classical,Classical
english_Adagio_for_Strings,English,Tiësto,0.55,0.7,Classical,Classical
hindi_Rang_De_Basanti,Hindi,Daler Mehndi & K.S. Chithra,0.8,0.85,Indian Film Patriotic Rock,Rock
english_Black_Beatles,English,Rae Sremmurd,0.75,0.7,Trap Hip-Hop,Hip-Hop
english_November,English,Max Richter,0.58,0.56,Ambient Classical,Classical
english_Not_Nice,English,9 Lazy 9,0.68,0.52,Jazz,Jazz
english_Empty,English,t r y ^ d,0.57,0.43,Electronic,Electronic
english_Bitter_(LP_Version),English,Jill Sobule,0.39,0.66,pop,Pop
english_Homegrown,English,Zac Brown Band,0.69,0.55,Country,Country
english_Voodoo_Child_(Slight_Return),English,Jimi Hendrix,0.84,0.98,Rock,Rock
english_Goodies,English,Ciara,0.88,0.9,R&B,R&B
english_I_Found,English,Amber Run,0.25,0.4,Indie Pop,Pop
english_Solace,English,Akira Kosemura,0.12,0.24,electronic,Electronic
english_Red_Nation,English,The Game,0.66,0.93,Hip-Hop,Hip-Hop
english_Leave_the_Pieces,English,The Wreckers,0.72,0.54,Country,Country
hindi_Nadiya_Kinare_Mora,Hindi,Girija Devi,0.49,0.37,Semi-Classical,Classical
english_Go_Big_or_Go_Home,English,American Authors,0.95,0.91,Pop,Pop
english_Break,English,Endless Blue,0.67,0.79,electronic,Electronic
english_Nothing's_Gonna_Stop_Us_Now,English,Starship,0.84,0.84,Rock,Rock
english_Let_Her_Go,English,Passenger,0.2,0.45,Folk Pop,Pop
english_Luther,English,Kendrick Lamar ft. SZA,0.7,0.65,Indie Folk,Country
hindi_Raghupati_Raghav_Raja_Ram,Hindi,Kavita Krishnamurthy,0.45,0.3,Hindu Devotional,Classical
english_Notion,English,Kings of Leon,0.78,0.54,Rock,Rock
english_Gershwin_–_Piano_Concerto_in_F,English,George Gershwin,0.8,0.76,Classical,Classical
english_Allegro_Maestoso,English,Wolfgang Amadeus Mozart,0.94,0.6,classical,Classical
english_The_Goodbye_Look,English,Donald Fagen,0.75,0.46,Jazz,Jazz
english_Firestarter,English,The Prodigy,0.45,0.71,Big Beat,Electronic
english_Southernplayalisticadillacmuzik,English,OutKast,0.84,0.82,Hip-Hop,Hip-Hop
hindi_Gud_Naal_Ishq_Mitha,Hindi,Harshdeep Kaur,0.75,0.65,Punjabi Folk Pop,Country
hindi_Maan_Meri_Jaan,Hindi,King,0.7,0.6,Indie Romantic Pop,Pop
english_Spit_It_Out,English,Slipknot,0.79,0.73,Rap Metal,Hip-Hop
english_Doo_Wop_(That_Thing),English,Lauryn Hill,0.74,0.7,R&B,R&B
english_Tropidelico,English,The Quantic Soul Orchestra,0.82,0.55,Jazz,Jazz
english_Stolen_Dance,English,Milky Chance,0.76,0.66,Indie Electronic,Electronic
english_MKSearch,English,Sam,0.54,0.63,electronic,Electronic
english_Chasing_Pavements,English,Adele,0.4,0.45,Pop Soul,R&B
english_Pumped_Up_Kicks,English,Foster the People,0.96,0.78,Indie Pop,Pop
english_Rake_It_Up,English,Yo Gotti,0.38,0.29,Hip-Hop,Hip-Hop
english_Still_Falling_for_You,English,Ellie Goulding,0.92,0.8,Pop,Pop
english_My_Head_&_My_Heart,English,Ava Max,0.93,0.89,Pop,Pop
"english_Two_of_a_Kind,_Workin'_on_a_Full_House",English,Garth Brooks,0.88,0.7,Country,Country
english_Shake_It,English,Metro Station,0.49,0.57,Indie Rock,Rock
english_One_Dance,English,Drake ft. Wizkid,0.57,0.61,Hip-Hop R&B,R&B
english_Piano_concerto_No.2_in_G_Minor_(Scherzo_Vivace),English,Sergei Prokofiev,0.75,0.44,classical,Classical
english_Everybody_Loves_My_Baby,English,The Boswell Sisters,0.86,0.64,Jazz,Jazz
english_Cherry_Blossom_Girl,English,Air,0.78,0.54,Dream Pop,Pop
english_Skyway_Avenue,English,We the Kings,0.9,0.84,Pop,Pop
english_Pills,English,Primal Scream,0.4,0.7,Electronic,Electronic
english_Lonelytown,English,Paula Cole,0.14,0.28,Jazz,Jazz
english_Cool_Relax,English,Jon B.,0.94,0.8,R&B,R&B
english_Levitating_(Remix),English,Dua Lipa,0.96,0.92,Pop,Pop
english_Behold_the_Lamb_of_God,English,Georg Friedrich Händel,0.82,0.6,classical,Classical
english_How_to_Save_a_Life,English,The Fray,0.64,0.5,Rock,Rock
english_That_Fascinating_Thing,English,Squirrel Nut Zippers,0.77,0.48,Jazz,Jazz
english_Misty_(Instrumental),English,Erroll Garner,0.6,0.56,Jazz,Jazz
english_Everlong_(Acoustic),English,Foo Fighters,0.86,0.72,Rock,Rock
english_Beat_Away,English,The Reds,0.54,0.7,Electronic,Electronic
english_Paris,English,The Chainsmokers,0.78,0.77,Pop,Pop
english_Listen_(Live),English,Beyonce,0.84,0.72,R&B,R&B
english_If_Tomorrow_Never_Comes,English,Garth Brooks,0.82,0.62,Country,Country
english_Beer_Never_Broke_My_Heart,English,Luke Combs,0.94,0.82,Country,Country
english_Point_of_Know_Return,English,Kansas,0.88,0.82,Rock,Rock
english_Schubert_–_Ave_Maria,English,Franz Schubert,0.48,0.39,Classical,Classical
english_This_Obsession,English,Victoria Hart,0.32,0.6,Jazz,Jazz
